Column1,timestamp_start,timestamp_end,name,artist,uri,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,EDA,HR,TEMP
729,1637708587,1637708602,Time Of Punk - Coming Soon Remix,Symphonix,spotify:track:4BnbikiTI0h456nhFd37Dz,psychedelic punk,0.803,0.698,9,-7.222,1,0.0578,0.0596,0.893,0.847,0.188,138.01,4,0.001220995,0.376222222,-0.010866899
730,1637708617,1637708633,Das ist unser Gott - Live,Ecclesia Worship,spotify:track:1ShqHSRdEL6HEz85chebxz,german worship,0.502,0.912,7,-6.105,1,0.0337,0.00159,0.0000184,0.371,0.402,106.982,4,0.000886054,0.461029776,-0.014705232
731,1637708648,1637708663,Other Language,Deafheaven,spotify:track:1S37C41B9BmObecWMqlnUr,blackgaze,0.388,0.811,2,-6.146,0,0.0371,0.00127,0.866,0.0723,0.107,129.2,4,0.000657698,-0.792232148,0.015734861
732,1637708679,1637708694,Organic Portal,Gutted Souls,spotify:track:22adiwnqk7XxsLYjqI4HmZ,brazilian death metal,0.246,0.958,4,-7.576,1,0.132,0.00356,0.828,0.415,0.237,110.024,4,0.004525774,-0.970694446,0.008471065
733,1637708710,1637708725,O Holy Night - A Cappella,Eagles Of Death Metal,spotify:track:2MQZ8cktRhh2OfElT8Z2xt,a cappella,0.293,0.279,0,-9.661,1,0.0326,0.981,0,0.347,0.25,130.034,3,-0.002060407,1.364255948,-0.014223333
734,1637708740,1637708755,Insanity,Paraforce,spotify:track:3isMVReeEkRb8nE9CPBIox,dark psytrance,0.678,0.998,11,-2.43,0,0.0491,0.00000557,0.873,0.41,0.21,148.008,4,0.00060281,0.350611118,-0.023315973
735,1637708770,1637708786,Milk & Honey,Tropkillaz,spotify:track:0O1jQHSpRmcu7t1rnI3BPQ,pop edm,0.698,0.908,1,-2.897,0,0.053,0.0775,0,0.323,0.605,99.99,4,0.000484619,-1.634553571,-0.002235417
736,1637708801,1637708816,Kings & Queens,Urban Cone,spotify:track:3PTCOMnUkYJbBlYo455GM4,swedish urban,0.533,0.799,0,-3.273,1,0.0372,0.00174,0.00236,0.136,0.795,129.997,4,-0.008818591,0.125527772,-0.00533912
737,1637708831,1637708847,All I Got,Said The Sky,spotify:track:1iaTDu4PCIWQQOwwwqq5qW,dubstep,0.326,0.578,2,-6.786,1,0.0455,0.158,0.00479,0.575,0.102,144.731,4,-0.004142317,1.1377381,0.0044775
738,1637708862,1637708877,Fragment Eight... The Sound of Swing (feat. The Hellerup Cool School Choir),Kenneth Bager,spotify:track:2G7E5ZCiVr057Ea5G0YCsI,danish jazz,0.565,0.841,6,-5.859,0,0.0565,0.0259,0.821,0.426,0.706,179.853,4,0.006789707,0.814472217,-0.001234954
739,1637708893,1637708908,Mitos - 4 Uirapuru,Ney Rosauro,spotify:track:4w8cqzkHKUKn4a8dzLXoBW,brazilian percussion,0.26,0.0254,5,-28.462,1,0.0886,0.65,0.419,0.159,0.0684,71.961,3,0.000167376,-0.880351182,-0.008128565
740,1637708923,1637708938,She Ain't You (Karaoke Instrumental Track) [In the Style of Chris Brown],Seven Band,spotify:track:6ufz9alw6GnXPrd2msr7ls,persian hip hop,0.59,0.72,11,-7.496,0,0.0625,0.205,0.253,0.305,0.267,182.071,4,-0.002454436,-0.537797609,0.016600972
741,1637708954,1637708969,"50 Russian Folk Songs, TH 176: 49. Song of the Volga Boatmen",Pyotr Ilyich Tchaikovsky,spotify:track:3qGhHyDJR7LZB60NP8y9mO,russian folk,0.498,0.0665,10,-19.843,0,0.0387,0.987,0.823,0.0957,0.249,106.337,4,0.001377153,0.085849204,0.011746157
742,1637708984,1637708999,O proles Hispanie - O sidus Hispanie,Guillaume Dufay,spotify:track:5sWFKcZYiD83vwMLAAahfJ,school ensemble,0.189,0.111,9,-20.008,1,0.0424,0.993,0.00111,0.066,0.13,84.969,4,-0.001238933,-0.406458331,0.009067917
743,1637709015,1637709030,"Bassoon Concerto in E flat major, RV 483: 1. Presto",Antonio Vivaldi,spotify:track:5oDMFHo3W71Gf7paVVc0Vp,italian bass,0.425,0.343,10,-20.512,1,0.0322,0.976,0.963,0.166,0.811,136.59,4,-0.001551963,-0.089698413,-0.015152083
744,1637709045,1637709060,Incense And Peppermints - Stereo Version,Strawberry Alarm Clock,spotify:track:6eu7ONfYS5kqWPI3gB3ZBR,psychedelic pop,0.464,0.766,9,-7.035,1,0.0301,0.0887,0,0.111,0.705,132.713,4,-0.00319877,0.293869052,-0.008185417
745,1637709076,1637709091,Yo Vendo Unos Ojos Negros,Huascar Barradas,spotify:track:1Mx3HYeMzmwOsDvE25CNKd,pop chileno,0.564,0.499,2,-5.964,1,0.0364,0.342,0.365,0.14,0.379,126.533,3,-0.001187631,-0.415853177,0.008749722
746,1637709107,1637709122,Wake Me Up When September Ends,Lance Allen,spotify:track:6xOxjonbwoFS5EvPYXdN9Q,fingerstyle,0.515,0.246,7,-12.262,1,0.0288,0.8,0.736,0.12,0.145,106.463,4,0.002912988,0.485238088,0.024569029
747,1637709137,1637709152,Six Feet Under,Repulsion,spotify:track:0GWA7Gz1CL6DSHfUqPpwOu,voidgrind,0.0824,0.994,6,-1.179,0,0.149,0.00000591,0.897,0.227,0.0367,172.357,4,-0.000991498,1.44880556,-0.037849537
748,1637709167,1637709183,The Holly & the Ivy,"Choir of King's College, Cambridge",spotify:track:7cC1URAbj6nAWHTBmcRX0c,cambridge choir,0.272,0.179,7,-21.125,1,0.0566,0.99,0.0161,0.0924,0.194,89.34,5,0.000702816,-0.328541661,0.002675694
749,1637709198,1637709213,Home on the Range,Brown Owl Plays,spotify:track:5JPH5GugDmy2ODf3M5zi8L,instrumental acoustic guitar,0.423,0.168,7,-15.808,1,0.0685,0.97,0.946,0.113,0.238,94.547,4,-0.002864384,-1.368722229,-0.04218287
750,1637709228,1637709244,Keep on Loving You,Cigarettes After Sex,spotify:track:5VYBergVrUDcb8QyEg70cF,shoegaze,0.456,0.364,2,-9.336,0,0.0252,0.533,0.96,0.111,0.116,73.457,4,-0.003378612,-0.162946434,0.004725139
751,1637709259,1637709274,Wasted All Of My Time,Sencer Akkus,spotify:track:4a3zvOQmMRnnWM4fWsb4M6,deep tropical house,0.812,0.397,4,-5.477,0,0.0578,0.0214,0.304,0.0338,0.738,119.998,4,0.000339741,-0.152166669,-0.004806714
752,1637709289,1637709305,"Messiah, HWV 56, Pt. 2: Part II: Aria: He was despised and rejected of men (Countertenor)",George Frideric Handel,spotify:track:2QPtogD2D4BPFf4FYGG4CO,classical countertenor,0.234,0.0154,2,-30.214,1,0.0475,0.869,0.000643,0.109,0.0742,131.114,4,0.001551542,0.057904761,0.012922315
753,1637709320,1637709335,Rock & Folk,K?rkennai,spotify:track:1IjpETpecGjkvEjMiCWCSv,spanish folk rock,0.522,0.87,9,-6.627,0,0.0355,0.0101,0.00767,0.0835,0.555,135.099,4,0.000969083,0.358928575,0.013404445
754,1637709351,1637709366,"Vivaldi: Tito Manlio, RV 738, Act I: ""Di verde ulivo"" (Vitellia)",Antonio Vivaldi,spotify:track:1mCfxKRrpJ1UM7jnTxiAE8,classical contralto,0.361,0.237,1,-17.956,1,0.0507,0.951,0.289,0.106,0.289,72.005,4,0.000307693,0.053430555,0.01605125
755,1637709381,1637709396,Into the Void,Cancer Bats,spotify:track:4umZlZC9nx1a967Jk25JyJ,hard stoner rock,0.252,0.908,7,-6.926,1,0.0978,0.0251,0.0186,0.612,0.494,85.73,4,-0.005934709,0.426845225,0.012113611
756,1637709412,1637709427,Unbelievers,Vampire Weekend,spotify:track:51DZ0wUocQ8sQfjnibXVcD,modern mod,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,4,0.001209955,-0.18825,0.006518518
757,1637709442,1637709458,A Veces Vuelvo,Catupecu Machu,spotify:track:55Y3EFpYXRPyNGK8rBNV9a,argentine indie,0.595,0.837,1,-4.282,1,0.036,0.0177,0,0.0418,0.613,126.5,4,0.002078598,-0.299017853,-0.006153194
758,1637709473,1637709488,"Oh, Had I a Golden Thread",Judy Collins,spotify:track:1ulAYzcIwTP0xZISrm8M1E,american folk revival,0.373,0.0516,3,-17.903,1,0.0352,0.965,0.0000155,0.137,0.211,128.967,3,0.001248797,1.007289691,0.020392176
759,1637709503,1637709518,Heart Of Pop (Percayalah) - Live At Distore Sound,Closehead,spotify:track:7fJPFLzplG0X7yKqjZGAZe,indonesian pop,0.244,0.9,2,-5.101,1,0.0459,0.0259,0.00000458,0.317,0.453,97.503,4,0.004497046,1.077291645,0.008955139
760,1637709534,1637709549,O?batschesch,Sadiq,spotify:track:4cnRTd89u44er9ZKzcy6wT,rap maroc,0.752,0.748,7,-5.891,1,0.247,0.139,0,0.277,0.357,92.06,4,-0.000348942,-0.25294447,-0.031787037
761,1637709565,1637709580,Te Lo Advert?,Ecko,spotify:track:6yrllvYE6sdiREEoEGdTIJ,trap argentino,0.726,0.611,4,-6.966,0,0.0405,0.0712,0.00000308,0.101,0.328,100.976,4,0.00114566,-0.736484121,0.026315556
762,1637709595,1637709610,Dream & Love - Pingpong Tanzt Mix,Lexer,spotify:track:2fXDDixjjUAya7VfIYZ5Cb,deep deep tech house,0.767,0.738,5,-9.608,0,0.0633,0.0753,0.892,0.907,0.435,122.001,4,0.000680553,-0.323273813,-0.033999722
763,1637709626,1637709641,Automation,King Gizzard & The Lizard Wizard,spotify:track:03CS8ifzdYuzNCyzshYl7Z,microtonal,0.375,0.661,6,-7.113,0,0.0362,0.0000229,0.0135,0.23,0.512,91.611,4,-0.002049395,-0.670871034,-0.076649675
764,1637709656,1637709671,Asesino Si Entro en Trance,Oscar Lee,spotify:track:4FLbbfGiTBtgTy7VZUsq8T,mexican hip hop,0.614,0.738,3,-7.31,0,0.265,0.554,0,0.126,0.546,79.934,4,0.000116078,1.617797614,-0.024372222
765,1637709687,1637709702,I'm a Warrior (Live),Rob Rock,spotify:track:5HKC57QiOYGspyCBAUpmrc,christian metal,0.37,0.902,5,-5.005,0,0.0878,0.000194,0.00227,0.964,0.464,134.191,4,0.002364693,-0.115474229,-0.003890972
766,1637709717,1637709732,"Teri Ore (From ""Singh Is Kinng"")",Rahat Fateh Ali Khan,spotify:track:7KF2NJNmZWHhH1KvcfpXGU,qawwali,0.483,0.798,2,-4.623,1,0.0972,0.176,0,0.24,0.691,83.684,4,0.002758327,-1.73559524,0.003065973
767,1637709748,1637709763,War At Meadow's Edge,Chris Huelsbeck,spotify:track:0WfEMNM5SAljrugPaUkg3d,c64,0.522,0.702,10,-9.792,1,0.0286,0.0781,0.714,0.0803,0.433,139.927,4,0.001936748,0.569388889,-0.005290511
768,1637709779,1637709794,"Symphony No.2 in C minor - ""Resurrection"" / 5th Movement: (Trombone)",Gustav Mahler,spotify:track:4ftip1wBiR7duDZg3JoUkt,classical trombone,0.203,0.0109,5,-33.138,1,0.036,0.959,0.92,0.0993,0.0648,99.601,3,-0.003503933,-0.151603171,-0.034596852
769,1637709809,1637709824,Carnival of the Animals: XIII. Le Cygne (The Swan) (arr. Z. Kocsis for cello and piano),Zolt?n Kocsis,spotify:track:0euwU7Czw7JR3Hq2HNwSyA,hungarian pop,0.187,0.0697,7,-23.585,1,0.0421,0.994,0.83,0.0913,0.0389,120.576,4,0.002706114,0.257916666,-0.015404028
770,1637709840,1637709855,A Vida ? Curta Pra Viver Depois,BaianaSystem,spotify:track:4xPPF5W9mfp63DrCCZV5sf,afrobeat,0.685,0.702,8,-6.914,1,0.0541,0.397,0.0000635,0.114,0.57,92.03,4,0.000752074,-1.281436506,0.005597128
771,1637709870,1637709885,Main Titles - The Children of Chernobyl,Der Blaue Reiter,spotify:track:29QO6ckOvEyMJeD3RytQ0p,martial industrial,0.278,0.297,9,-12.612,0,0.0383,0.841,0.291,0.96,0.0392,118.198,4,0.004329796,1.413244011,0.036289583
772,1637709901,1637709916,Poppens Mussolinis - Inspelad f?r SR Tonkraft 1975,Nationalteatern,spotify:track:3hPj2tlapo8Wpmc73gwenA,swedish prog,0.49,0.713,2,-9.213,1,0.314,0.391,0.0000468,0.214,0.566,108.747,4,-0.000556214,0.98998413,0.013079306
773,1637709931,1637709947,Ombliguito,Cecilia Echenique,spotify:track:6VwtJY6sZG7kOwosDbBjmh,villancicos,0.671,0.144,2,-14.369,1,0.0376,0.888,0.0000103,0.111,0.52,85.214,4,-0.004624955,-1.145029716,-0.029377639
774,1637709962,1637709977,"Popurr? 1 - El Tallar?n, El Mamut Chiquitito, El Cocodrilo, Incy Wincy Ara?a, Una Viborita",El Reino Infantil,spotify:track:0wcsb4xgE5XzQUHIxOppCL,latin pop,0.714,0.541,9,-5.574,1,0.0285,0.646,0,0.176,0.747,121.011,4,0.008129931,0.046583317,0.018924769
775,1637709993,1637710008,Update - Alexander Kowalski Remix - remastered,Jay Denham,spotify:track:2xfZsyohvQzq0a7LlBsx0Z,detroit techno,0.695,0.975,8,-6.544,0,0.0546,0.00906,0.864,0.0795,0.625,136.479,4,-0.005152236,-2.038329372,-0.012950648
776,1637710023,1637710038,Dance in the Court of Arqun Shah (For Traditional Instruments),Farhad Fakhreddini,spotify:track:65z5Tob1bCKDo2NewazqHi,persian traditional,0.51,0.372,10,-13.425,1,0.0294,0.867,0.978,0.132,0.609,174.794,4,0.004262057,1.244821437,0.009123889
777,1637710054,1637710069,Retrato Em Branco E Preto - Live,Jo?o Gilberto,spotify:track:1KYLxTURWPCLgRU97qusUj,brazilian jazz,0.435,0.261,0,-15.914,1,0.0807,0.934,0.00725,0.944,0.149,119.248,4,-0.003717622,1.520073416,0.011487176
778,1637710084,1637710099,Samba - Original Mix,Du'art,spotify:track:0qDh5W0alUj9NazKJBrw1D,re techno,0.553,0.985,11,-7.729,0,0.0665,0.00024,0.775,0.158,0.367,139.001,4,0.000782817,-1.184851188,0.012966528
779,1637710115,1637710130,Apologize,Silverstein,spotify:track:6Z0gK8Fp0AqS9EX8Icp4hj,post punk,0.478,0.72,1,-6.845,1,0.0415,0.000728,0,0.0947,0.26,135.129,4,0.000753887,-0.102061504,0.021840602
780,1637710145,1637710160,Four Aspects,Daphne Oram,spotify:track:5ilOaGDHaBV1F7ePliCFL4,british experimental,0.197,0.287,1,-21.616,1,0.373,0.898,0.926,0.112,0.0619,83.561,1,0.000163885,-0.033482147,-0.000829444
781,1637710176,1637710191,Overtyyri,Frigg,spotify:track:3tBnSRv1vlfskNcQJqI0ZN,hardingfele,0.233,0.33,11,-13.622,0,0.036,0.349,0.0000735,0.0913,0.362,123.364,1,0.000585982,-0.20407143,0.01068625
782,1637710206,1637710221,Storm Obliteration,Genocide Commando,spotify:track:7kKJvoYEAkvYUmWdUWV7kL,raw black metal,0.216,0.978,7,-5.342,1,0.113,0.000063,0.863,0.203,0.027,155.223,4,0.050269827,0.01625,0.007509306
783,1637710237,1637710252,Eu Quero ? Rolo - Ao Vivo,Bruno & Barretto,spotify:track:4w0cCMoBqV56bv4Rg8Kcc6,sertanejo universitario,0.669,0.902,11,-3.741,1,0.0892,0.111,0.0000118,0.598,0.695,94.929,4,0.001814219,-0.049196432,-0.002307083
784,1637710267,1637710282,"10 Can??es Populares H?ngaras, Op. 87: No. 7, L?tod? te azt a hegyet",Fernando Lopes-Gra?a,spotify:track:2TnU1B3P6hAIsfrWhXD9hL,portuguese folk,0,0.13,2,-13.41,1,0,0.97,0,0.0998,0,0,0,0.002652047,-0.374027774,0.002384259
785,1637710297,1637710313,The Fire of Love - Remastered 2020,The Gun Club,spotify:track:7tmQ1VZJPXLvZBNHpgBERX,experimental club,0.444,0.933,4,-4.683,1,0.045,0.000923,0.0267,0.233,0.643,109.967,4,-0.0008278,0.795863107,0.003069444
786,1637710328,1637710343,Nickels and Dimes,Extra Stout,spotify:track:3IzgDd5ylCNw8LmPxAhAW4,hawaiian punk,0.316,0.876,1,-12.433,1,0.0553,0.0534,0.0389,0.0761,0.386,112.327,4,0.000566099,0.850916677,0.0169375
787,1637710358,1637710374,"Suite No 1 in E flat major Op.28, No3: March",Eastman Wind Ensemble,spotify:track:7bGoffbvOF4Mvy6EihbxSW,wind ensemble,0.447,0.668,8,-10.372,1,0.136,0.888,0.834,0.29,0.512,143.699,4,0.001645987,-0.523601187,-0.006805972
788,1637710389,1637710404,King Of NEPHOP,Lil Buddha,spotify:track:2CkO4DmDgY4j8JIITSuJbA,nephop,0.576,0.649,6,-4.623,1,0.341,0.147,0,0.0943,0.495,82.564,4,0.000264207,-0.238642857,-0.001123843
789,1637710419,1637710434,Marcha De Odio,Brujeria,spotify:track:7j45PLEVWioABZ9VAnvbjx,deathgrind,0.476,0.992,8,-6.302,0,0.169,0.000724,0.821,0.137,0.182,154.624,4,0.001561888,-0.207232142,0.00122125
790,1637710450,1637710465,It's in You,Modern Vice,spotify:track:2FKx50Jf1IcNnjrJX5Haae,indie shoegaze,0.436,0.865,11,-7.502,0,0.0432,0.000152,0.511,0.328,0.464,113.533,4,0.000450841,0.015654758,-0.000284815
791,1637710480,1637710495,Illuminate,Mot?r Militia,spotify:track:5ntXYvQYMFkgscvcE2OoPw,arab metal,0.564,0.973,2,-4.972,1,0.097,0.000447,0.0000396,0.234,0.494,112.494,4,0.00084336,-0.326160711,-0.006920417
792,1637710511,1637710526,Jah Bong Ju Aim (Old Sour & Sweet),Ros Serey Sothea,spotify:track:2NmbSY9FDLwgcdrAobRaWL,cambodian rock,0.588,0.913,9,-4.104,0,0.0413,0.0233,0.639,0.117,0.935,117.726,4,-0.004338416,-0.96643849,0.01216787
793,1637710541,1637710556,In a Big Country (Live),Big Country,spotify:track:5S3GWlLgznzPm8EBRWorcw,scottish hip hop,0.52,0.94,9,-5.26,1,0.0614,0.00203,0.0214,0.969,0.722,126.757,4,-0.000179716,0.93041666,-0.005536667
794,1637710572,1637710587,Heart & Soul,Built By Titan,spotify:track:5NBydKfT9AABnIYLRnJrdR,cedm,0.597,0.798,9,-5.206,1,0.0487,0.141,0.00000595,0.396,0.453,129.017,4,0.003742935,1.676001984,-0.005508518
795,1637710602,1637710617,Sound of da Police,KRS-One,spotify:track:3Y6XWs8xMlCngyIxNOFnsp,turntablism,0.794,0.95,1,-8.78,1,0.294,0.124,0.0000771,0.133,0.324,94.984,4,0.000463329,-0.089434523,-0.002646805
796,1637710633,1637710648,Justi?a Injusta,Gritando Hardcore,spotify:track:2YNLp1PtIZ7hZ8mZyjrjlM,brazilian hardcore,0.399,0.985,0,-4.361,1,0.0938,0.00299,0,0.347,0.209,111.564,4,0.001774521,-0.756111111,-0.001183287
797,1637710663,1637710678,Pibare Ramarasam - Yamunakalyani - Adi,M. S. Subbulakshmi,spotify:track:6mVZ46TZ8S4XLknpAXUfhI,carnatic,0.469,0.477,11,-9.399,1,0.0401,0.995,0.89,0.41,0.6,84.425,4,0.001007116,0.353124996,-0.000763194
798,1637710694,1637710709,The US Air Force Song (Off We Go Into the Wild Blue Yonder) - 50th Anniversary Arrangement,US Air Force Heritage of America Band,spotify:track:1KGZPyxfcjvGXTWJu8nwTI,military band,0.454,0.476,5,-10.746,1,0.0706,0.88,0.00000599,0.259,0.406,116.452,4,-0.001430233,-1.071109128,-0.002623009
799,1637710724,1637710740,Oro (Bronco Con Mariachi),Bronco,spotify:track:73bKdyNmN4uXWAmX4rzf1P,regional mexican,0.589,0.769,7,-5.961,1,0.0295,0.206,0.0000056,0.322,0.642,112.015,4,0.00742451,-0.157529762,0.002514446
800,1637710755,1637710770,Alt und gut. Zum Beispeil: ein Wurstbrot. Emotionaler Beweis,Jochen Malmsheimer,spotify:track:2yOFBSv9qEwJE3mAQ3AYWE,kabarett,0.667,0.525,1,-11.5,1,0.888,0.757,0,0.793,0.46,128.168,3,0.024691902,1.946472157,-0.061894676
801,1637710786,1637710801,Ruusunoksa ja kyyhkynen,Jari Sillanp??,spotify:track:6EWxdHoY2A11vz2rmBlo57,finnish tango,0.524,0.406,7,-9.67,1,0.03,0.633,0.000114,0.185,0.578,120.419,4,-0.00532383,2.418928569,-0.018241713
802,1637710816,1637710831,Akagi blues,Noboru Kirishima,spotify:track:1vVc5NTFsRLKxocqWUQBXA,ryukoka,0.417,0.314,9,-8.68,0,0.0289,0.942,0.00054,0.304,0.675,84.787,4,0.00828868,-1.345922561,0.006433056
803,1637710846,1637710862,Y Por Esa Calle Vive (feat. Isidro luna de Sue?o Norte?o),Cumbre Norte?a,spotify:track:1s4V7XeLDhPgnNQn2pAj7t,deep norteno,0.741,0.784,7,-4.768,1,0.0335,0.237,0.00000327,0.215,0.63,118.031,4,-0.015610614,-3.792619049,0.02783625
804,1637710877,1637710892,I Don't Wanna Die,Subhumans,spotify:track:5nUyAK0XS0jKdiICq3uQwZ,uk82,0.183,0.94,11,-11.864,0,0.0991,0.0022,0.00438,0.404,0.22,169.618,4,-0.01397357,3.244611123,-0.041677084
805,1637710908,1637710923,A State Of Trance (ASOT 1043) - Coming Up,Armin van Buuren,spotify:track:6oPXFFnntKX1QI5zR34A6p,progressive trance,0.635,0.755,1,-7.473,1,0.366,0.189,0,0.504,0.763,67.476,4,0.010834728,0.025821469,0.022365139
806,1637710938,1637710953,Where My Eileen Is Waiting,Johnny McEvoy,spotify:track:6PETXTpWr8Ys120KXMZ0ac,nl folk,0.496,0.73,11,-7.788,1,0.139,0.61,0,0.646,0.828,82.478,3,0.002316138,-3.105833344,0.020949445
807,1637710968,1637710984,Chamber of Wonders,Neurosystem,spotify:track:34Zyy4A0kVDOoEqBLZo96P,croatian electronic,0.51,0.991,1,-6.066,1,0.0586,0.000102,0.85,0.35,0.0407,148.05,4,-0.007749727,-0.14309524,0.020891945
808,1637710999,1637711014,Plukka Plommer I Hardanger,3 Busserulls,spotify:track:6DnVY1h5xKfqRlhELHHTtp,norwegian pop,0.831,0.554,0,-7.663,1,0.031,0.583,0,0.0707,0.78,111.98,4,0.00918496,0.941972229,-0.010443287
809,1637711029,1637711045,It's a Shame,Laid Back,spotify:track:1rReDZznbIebyA5IPEldHj,italian pop rock,0.635,0.933,0,-3.992,1,0.047,0.0183,0.41,0.226,0.671,118.681,4,0.001173288,0.448303576,-0.00795375
810,1637711060,1637711075,Slow Down Old World,Willie Nelson,spotify:track:1ibZDINKx33OqvGFxfMRGC,nashville singer songwriter,0.289,0.255,9,-12.101,1,0.0316,0.711,0.000348,0.149,0.182,169.215,3,0.014392031,-0.145333349,-0.014939815
811,1637711090,1637711106,Kaufmann und Maid,Saltatio Mortis,spotify:track:78B9RvFjcpSQgGFtjy1zBE,hurdy gurdy,0.565,0.768,2,-5.332,0,0.0382,0.0277,0,0.0725,0.58,124.006,4,-0.00291865,0.293579364,-0.036405879
812,1637711121,1637711136,The Grace Of Nature,Shakuhachi Sakano,spotify:track:1e2CZqps9V1JHVgP0BCezs,world meditation,0.184,0.0954,2,-19.496,1,0.0433,0.99,0.942,0.298,0.0683,160.022,5,0.003260454,-0.21755953,-0.016532084
813,1637711151,1637711167,Koop Island Blues,Koop,spotify:track:28Zg3EXyibO3UEda2WirSV,electronica,0.555,0.537,10,-9.041,0,0.0314,0.731,0.0524,0.287,0.521,79.239,4,-0.027917216,0.330982116,0.015000278
814,1637711182,1637711197,Black and Yellow (Karaoke Instrumental Track) [In the Style of Wiz Khalifa],Seven Band,spotify:track:6uoQSt9RyGvzkPXdSxloVd,persian hip hop,0.45,0.789,2,-8.294,0,0.0441,0.00172,0.00031,0.393,0.891,163.982,4,0.004687773,0.600861098,0.012796296
815,1637711212,1637711228,Asato Maa,Ravi Shankar,spotify:track:0w42mTyf4d7Jp0WqlZhrQO,sitar,0.429,0.111,5,-14.883,1,0.0337,0.972,0.714,0.106,0.0819,107.35,4,0.003893731,-0.054136899,0.011534445
816,1637711243,1637711258,Aba olle samme Wixa,Hans S?llner,spotify:track:0HJr0QokPNvRGHFnPRBtJt,kabarett,0.724,0.365,5,-16.122,1,0.837,0.608,0,0.886,0.839,105.03,4,0.001926852,-0.025666675,0.01353125
817,1637711273,1637711289,"Fran-Dance (feat. John Coltrane, Cannonball Adderley & Bill Evans)",Miles Davis,spotify:track:6YCAJqpG0uSZSwidZODdjW,hard dance,0.624,0.131,0,-14.532,0,0.0432,0.844,0.000358,0.0991,0.396,110.614,4,-0.000133098,-0.371666671,0.004223194
818,1637711304,1637711319,Irremediablemente s?lo,Cheo Feliciano,spotify:track:48wo33o5k0FLXjfebvk3OA,salsa venezolana,0.679,0.266,6,-14.462,0,0.0393,0.772,0.0000281,0.091,0.555,97.424,4,-0.006627507,-0.088583337,-0.001392361
819,1637711334,1637711350,Unfuckwithable,Adam Jay,spotify:track:4oAwJPmy7heq0sWzT4jCXR,re techno,0.657,0.956,10,-6.093,0,0.143,0.000851,0.335,0.11,0.525,135.983,4,-0.000438229,0.27827381,-0.012339723
820,1637711365,1637711380,Ek is So Lief Vir Jou,Gert Van Tonder,spotify:track:35Y9qIKYyBKzBI5sfctT3c,south african country,0.634,0.344,9,-8.077,1,0.0323,0.778,0.00000107,0.127,0.571,111.682,4,0.003926427,-0.621833333,0.008894677
821,1637711395,1637711411,Adorarte MI Se?or,Bengie,spotify:track:1TtHALhF565rPWvFknoPdz,rap cristiano,0.792,0.742,11,-7.377,0,0.16,0.0476,0,0.282,0.84,179.926,4,0.003815188,-0.715327414,0.011995556
822,1637711426,1637711441,Transcend - feat. Armi,Ovall,spotify:track:5OE6NKJ7dcDbvoNg1z0Cgf,jazztronica,0.693,0.666,0,-9.47,1,0.0492,0.255,0.301,0.101,0.695,95.022,4,0.002665283,3.042194461,0.00799537
823,1637711457,1637711472,Igual de Cruel,Kaos Urbano,spotify:track:61PPBhUmtFEsOwZCo1ZXld,punk urbano,0.482,0.955,7,-4.693,1,0.0566,0.00313,0.0000221,0.164,0.686,170.061,4,0.006905573,0.984087294,-0.003819769
824,1637711487,1637711502,Rock Of All Ages - Remastered 2010,Badfinger,spotify:track:3kd0BRDyadp5qJKTH6Tp82,jangle rock,0.55,0.644,7,-8.848,1,0.0335,0.00127,0.0000811,0.429,0.655,141.978,4,-0.000269242,-2.497142848,0.003287361
825,1637711518,1637711533,El Norti: Rollo # 12: La Ley del Monte / La Luz de Tus Ojos / T? y las Nubes / El Ayudante / Ojos Negros Nunca Enga?an - En Vivo,Internacionales Conejos,spotify:track:13UvwzUkIFpTsQzQyfnLvE,marimba orquesta,0.68,0.915,9,-4.342,1,0.0367,0.0728,0.00298,0.0594,0.886,110.445,4,-0.002299445,-0.27010714,0.006882778
826,1637711548,1637711564,Unfolding Sky,R. Carlos Nakai,spotify:track:6hnLWqLV5HqVaPOyBl5qHO,navajo,0.182,0.0181,4,-29.106,1,0.0378,0.992,0.902,0.11,0.0373,111.217,3,0.000916224,-0.678164685,-0.008604769
